JFC0557,0,16786689.79391973
MAR0955,1,11.057731209903858
FOB0756,0,782.5241184944698
MDM0625,0,613183233.4620837
MAS0025,1,19626.335757346802
GHL0460,1,55.08176695073016
FMG0527,1,22.3633334877339
HCL0651,0,15089.504215782914
SCP0130,0,110033.02644598523
RSC0089,0,27862052.557115678
CCM0136,0,125.44310480748675
VCC0396,0,30809529.34121502
WDD0366,1,70019.67637791231
VIA0063,0,1086108275.209026
BIH0745,1,11130.265103075026
LIM0674,0,855372.5274110902
ILH0958,0,0.06074076627128276
LQC0479,1,44816.95319830679
FEB0306,0,63070.633429564805
IJM0776,1,1855.3234269401669
SBH0537,0,80615.9945315895
HAH0760,0,2220744.7416356616
AHD0848,0,938.509424375057
AJN0607,0,154118988.20199484
EIS0041,0,45186607.78854583
LJT0817,0,1055493.4941526076
BDI0533,0,3456023.1297880462
MGS0974,0,160764.78670766117
BMT0528,0,16744.094941299183
GCS0571,0,5232.050150523109
BJP0134,0,308794912.348077
RRP0568,0,9840208.356763395
MCF0600,1,1.1333892101325092
SAA0999,0,50165829.164606616
THR0873,0,689295417.0867466
FSC0601,1,11986969.101840338
AKR0057,1,11374983.424173908
GZC0735,0,4198972.072863458
KMB0922,0,-0.0
CFM0767,0,19101.693913277075
HAD0246,0,557434.1988618848
LBF0214,0,1580260.13320157
BWP0202,0,89385.03393915959
FFC0891,0,10651.450790891346
AJR0932,1,4563.27382861777
BDV0168,1,108693.64163966257
ZKS0899,0,1049078827.8569417
AJF0370,0,4186542669.4982734
OCS0865,0,61632365.855168365
AAM0658,1,515.5945318671788
HCS0003,0,443406970.3576631
NGF0157,0,369878.50494157814
CPG0322,0,942867.0384482322
OBH0499,0,77001819.26040453
ATP0662,0,2377531.2844003513
DPM0423,0,357847.3976167548
JMB0308,1,44765.975290762544
IRM0931,0,3109281.3766809143
BLS0678,1,21830.159489601923
HJB0742,1,118893.46390808502
RAB0589,1,14.402751076355068
DBB0384,0,1459671757.4225492
RHL0992,1,46108.15831392386
HBO0413,1,8370597.913252642
UAD0771,0,220214.00069605364
LCB0664,0,63830865.030592136
JCG0316,0,91163927.08129542
HCM0267,0,573197835.0211333
MTB0620,0,222259824.64530876
CAM0681,0,13651.042772569666
LBH0942,0,1015608804.8595871
NDM0417,0,5264671.251599044
JJM0203,1,3625394.6117826407
CTA0020,0,528808611.2316164
BAJ0654,0,2181.6935296757815
JJH0613,0,415607747.6940433
DMK0257,0,-0.0
WIQ0567,0,8504792.131011708
RAW0915,0,49100.758835045155
SAB0781,0,29064.738193771547
IBM0671,0,90245.28234034027
GTD0219,1,140091.28439871516
CAH0936,1,11732.950199275348
AIP0982,0,9661593.74623618
JBD0616,0,71167049.86991563
RUM0880,0,9391132.411308788
SMY0792,0,1623143.8864986787
KJJ0293,0,221.32753132008494
KKW0879,0,215148711.46487722
RVF0201,0,3212656.375882718
VFM0814,0,22366.48223608741
SBN0866,0,8704302.2505925
DRR0162,1,19307604.679983012
ESR0693,0,189433.6332376702
CWR0502,0,59223605.073211364
IKP0472,0,40387.31995650237
GKO0078,0,11152953.75242632
GNS0178,0,234072.37875662858
LOM0086,0,13745850.231265215
BBG0325,0,138037530.29970235
RKD0604,1,86679.90117168074
JMK0099,0,156813.27613134647
DCH0843,1,63.1182167482889
WIF0691,0,960758893.2051777
DIW0118,0,65762857.42263479
USH0199,0,103651.18854554572
FKK0055,0,44141.867497493404
TAP0551,1,156028.25876577967
XAA0104,0,177876.19688484012
JTS0389,0,3538144.1708842483
KMW0545,0,9751.417712613713
PSF0133,1,275284.12522419496
CCL0068,1,2309380.5249436325
RNP0211,0,114851802.58627857
LDG0459,0,158.3181858999795
BMG0917,0,-0.0
PNH0761,0,64122.94701755674
MLL0598,0,5972870.897560495
BTL0226,1,126315.31673605177
SBN0971,0,12.02465447394309
BVC0790,0,10385809.093937613
ICH0294,0,226375.01508303612
DIB0285,1,606946.6464657853
LCC0819,1,203796.1104621717
MPM0220,1,5282245248.594619
JDB0169,0,31776155.713492375
MDH0580,1,111049.34875483203
WXH0872,0,17222247.347169194
GCL0016,0,1240.00464447035
DAL0673,0,744128.25045449
CEJ0109,1,12254566.393192528
BAL0044,0,1554810.417282407
IUB0565,1,17067996.283746313
AMR0318,0,9310755.92965874
CAB0614,0,20636328.491317626
EHD0584,1,9.626069203276208
EHB0824,1,10.119890662874381
SNC0187,0,80928.1656160663
IBB0359,0,897073158.2897149
AJD0074,0,1686861.9486051768
QJR0688,0,6782830.821344799
RDT0424,0,44733478.18363617
RLG0856,0,10779.74634282515
MOS0047,1,312366981.14229864
RSM0277,0,924994.443527804
IIW0249,0,3890030.7833543173
HVF0067,0,28345.387878197096
HWW0436,0,4753885.133899893
MVB0515,0,6465962.9870557925
IJM0444,0,8236213.011472253
CIM0271,0,1722169.368691851
KCO0122,0,547286.9022922604
NAF0326,0,191300287.9751817
KLH0596,1,5.944755369811102
RMW0542,1,5592071.159279121
JHP0583,0,1217282.3287213335
QRM0739,0,276350091.6483036
ESH0283,0,102269.74261522351
WBC0192,0,47336.43748494383
VSA0230,0,931862.9505730432
NKP0236,0,467677.41917808424
IBB0696,0,1174416.323411219
ABC0174,1,6997313.169174603
XWD0923,0,97664018.54457337
RHO0732,0,150057199.28256413
JNJ0556,0,23540893.629603498
AIB0948,0,69829521.3930654
MCD0125,0,63556.067522421894
EMW0772,0,6285.36542198702
PDH0716,0,15422054.634293683
MBJ0312,0,4190789.777390877
AJH0175,0,2064617.1683488837
KBG0549,0,104536.64497425732
MPT0376,0,4244241.295302559
LJR0523,1,3.080964459018935
CQH0701,0,6.309108075980865
HDS0367,0,602350454.7732487
EGD0132,1,52975.5795563626
VTT0385,0,11151878.637224246
TSR0676,0,16731573.111481596
KCS0173,0,39552742.6673798
CCA0046,1,2076141.7143261617
PMV0850,0,550196.9913758716
SGM0021,0,42770516.837674886
MYD0978,1,13938.179841193138
VSS0154,1,4845036.365101241
IKR0401,1,1578276.0803987333
FTM0406,1,1318.4322034734082
RAR0725,1,64443.27649796685
MLM0950,0,207994.21583514393
HPH0075,0,240876220.02173066
VMJ0546,0,1643325.08475013
OLW0689,0,2110658.4018047494
HRL0540,0,11939799.700473502
BIS0247,0,-0.0
PNL0301,1,6745.20116902956
CAS0507,0,274687.56148721994
JDC0030,0,15086.000461229532
NWT0098,1,678398.8344351366
PAD0773,0,1592.316045372102
BTR0403,0,271147.43789667566
DLM0051,0,36620166.739421114
AHM0410,0,1191662.8674055664
CHM0821,0,35339.300488119276
JRG0207,1,1920.108423371356
AVM0947,0,131856209.44241142
HSB0196,0,2761989802.808204
BRM0995,0,194509422.9558147
HRB0351,0,2625236.363387703
PMC0328,0,1129894.3019850666
ILJ0526,0,22966.20692706715
DFH0188,0,27330525.31528047
SJO0209,0,7052202.1932388125
NGC0058,0,17179.15122295888
EDB0714,1,1393.6312236770732
HFB0347,0,5122.438916134956
TNM0961,1,69467.7679426986
CQW0652,1,101036.2850734821
XHW0498,1,23383739.509321254
DIB0081,0,68549874.19398999
BSS0369,1,528039432.3095481
AAF0535,1,23843.774823072254
HDH0928,0,727350.1111964856
HXL0968,1,10520.256055878577
MOH0273,0,1152004486.9168901
NMS0280,0,9742.088565678734
BBS0422,0,2209.5736612308137
AOK0844,0,131807.36189099913
ESJ0670,0,12858495.560574709
KRL0501,1,50806216.247482345
MKW0441,0,98708.53416055681
BEH0615,0,11974300.43576476
JMD0520,0,607074.3986366733
GHH0288,0,390333.8308156764
NOB0181,0,24019.087866636426
CAA0612,0,26462669.24752231
BRB0355,0,1151505.5133037465
TDS0984,0,54072.43985996299
LRR0148,0,58096706.32715943
KPC0073,1,52372.50088872108
CLB0774,0,675203784.8114537
JDF0593,0,4570886.495515287
RGG0064,1,24851.10368418456
CGB0637,0,243619.87922212892
BJM0111,0,509934437.56408876
PPF0435,1,11816.963091554477
KWE0082,0,2467532.326704056
JCR0172,0,46676051.43490688
ATE0869,0,10771463.764168452
IBS0836,0,620264.6875837651
