JFC0557,0,1,0.09372368
MAR0955,1,-1,-0.149072779
FOB0756,0,1,0.144786088
QOS0878,0,1,0.125469585
MDM0625,0,1,0.041762225
MAS0025,1,-1,-0.044926613
GHL0460,1,-1,-0.169167256
FMG0527,1,-1,-0.028275118
HCL0651,0,1,0.080730814
SCP0130,0,1,0.088994207
RSC0089,0,1,0.10787189
CCM0136,0,1,0.121960063
VCC0396,0,1,0.117517586
WDD0366,1,1,0.108296877
VIA0063,0,1,0.151239746
BIH0745,1,-1,-0.134268619
LIM0674,0,1,0.120750533
ILH0958,0,1,0.051406153
FEB0306,0,1,0.082555744
IJM0776,1,1,0.152083437
SBH0537,0,1,0.134640117
HAH0760,0,1,0.116351762
AHD0848,0,1,0.109374554
AJN0607,0,1,0.138493208
EIS0041,0,1,-0.014571736
LJT0817,0,1,0.087782594
BDI0533,0,1,0.116608984
MGS0974,0,1,0.150220634
BMT0528,0,1,0.112438753
GCS0571,0,1,0.118937487
BJP0134,0,1,0.130758198
RRP0568,0,1,0.122928253
MCF0600,1,-1,-0.173693989
SAA0999,0,1,0.051703963
THR0873,0,1,0.018662939
FSC0601,1,1,0.141197446
AKR0057,1,1,0.120828339
GZC0735,0,1,0.144191255
KMB0922,0,1,0.078420649
CFM0767,0,1,0.152215101
HAD0246,0,1,0.123752109
LBF0214,0,1,0.108967948
BWP0202,0,1,0.066819723
FFC0891,0,1,0.121742941
AJR0932,1,-1,-0.227025291
BDV0168,1,-1,-0.044160505
ZKS0899,0,1,0.108426676
AJF0370,0,1,-0.011580004
OCS0865,0,1,0.135421218
AAM0658,1,-1,-0.031862327
HCS0003,0,1,0.068868718
NGF0157,0,1,0.146284801
CPG0322,0,1,0.145821161
OBH0499,0,1,0.106027383
ATP0662,0,1,0.115425652
DPM0423,0,1,0.117783727
IRM0931,0,1,0.098822552
HJB0742,1,-1,-0.040856829
DBB0384,0,1,-0.01042843
RHL0992,1,1,0.120152889
HBO0413,1,1,0.128973425
UAD0771,0,1,0.099051364
LCB0664,0,1,0.138086833
JCG0316,0,1,0.117444523
HCM0267,0,1,0.021211367
MTB0620,0,1,0.117550784
CAM0681,0,1,0.122109669
LBH0942,0,1,0.036047369
MTT0901,0,1,0.097415903
NDM0417,0,1,0.146353817
JJM0203,1,1,0.151052972
EAH0466,0,1,0.022960341
CTA0020,0,1,0.107621276
BAJ0654,0,-1,-0.048061536
JJH0613,0,1,0.118390527
DMK0257,0,1,0.111088697
WIQ0567,0,1,0.149068322
RAW0915,0,1,0.083493655
SAB0781,0,1,0.116752308
IBM0671,0,1,0.119817439
GTD0219,1,1,-0.003295315
CAH0936,1,-1,-0.024844619
AIP0982,0,1,0.008632455
JBD0616,0,1,0.140702342
RUM0880,0,1,0.115591189
SMY0792,0,1,0.134503376
KJJ0293,0,1,0.151057116
KKW0879,0,1,0.097993625
RVF0201,0,1,0.151941953
VFM0814,0,1,0.118943338
SBN0866,0,1,-0.008913198
DRR0162,1,1,0.146006902
ESR0693,0,1,0.11920675
CWR0502,0,1,0.133977868
IKP0472,0,1,0.12178194
GKO0078,0,1,0.134374157
GNS0178,0,-1,-0.030349931
LOM0086,0,1,0.141355104
BBG0325,0,1,0.152215101
RKD0604,1,-1,-0.119322205
JMK0099,0,1,0.118649831
DCH0843,1,-1,-0.169376191
WIF0691,0,1,0.001292784
DIW0118,0,1,0.14057592
USH0199,0,1,0.146655045
FKK0055,0,1,0.140912922
TAP0551,1,-1,-0.029736508
HMM0108,0,1,0.099726869
XAA0104,0,1,0.117239872
JTS0389,0,1,0.14657419
KMW0545,0,1,0.146223811
PSF0133,1,1,0.098715696
CCL0068,1,1,0.150885716
RNP0211,0,1,0.077335782
LDG0459,0,1,0.115730102
BMG0917,0,1,0.087692034
PNH0761,0,1,0.038569185
MLL0598,0,1,0.106927538
BTL0226,1,-1,-0.16157829
SBN0971,0,1,0.141329299
BVC0790,0,1,0.10792475
ICH0294,0,1,0.150473584
DIB0285,1,1,0.123829056
LCC0819,1,1,0.120292475
MPM0220,1,1,-0.010632874
JDB0169,0,1,0.022960341
MDH0580,1,1,0.107161399
WXH0872,0,1,0.105127547
GCL0016,0,1,0.092397137
DAL0673,0,1,0.152215101
CEJ0109,1,1,0.094265864
BAL0044,0,1,-0.001766016
IUB0565,1,1,0.150783652
AMR0318,0,1,0.123752109
CAB0614,0,1,0.14028756
EHD0584,1,-1,-0.050725761
SNC0187,0,1,0.080547124
IBB0359,0,1,0.00403085
AJD0074,0,1,0.131776424
QJR0688,0,1,0.116445955
RDT0424,0,1,0.151598203
RLG0856,0,1,0.117535419
MOS0047,1,1,0.000962522
RSM0277,0,1,0.147308144
IIW0249,0,1,0.108016374
HVF0067,0,1,0.144874663
HWW0436,0,1,0.122647534
MVB0515,0,1,0.089990118
IJM0444,0,1,0.099319474
CIM0271,0,1,0.132425034
KCO0122,0,1,0.080626142
NAF0326,0,1,0.107001546
KLH0596,1,-1,-0.119322205
RMW0542,1,1,0.139690052
JHP0583,0,1,0.121373222
QRM0739,0,1,0.046367749
ESH0283,0,-1,-0.054837652
WBC0192,0,1,0.134640117
VSA0230,0,1,0.121300362
BRS0734,0,-1,-0.040706866
NKP0236,0,1,0.150760539
IBB0696,0,1,0.146239693
ABC0174,1,1,0.146108943
XWD0923,0,1,0.003706235
RHO0732,0,1,0.108163441
JNJ0556,0,1,0.140320061
AIB0948,0,1,0.110433696
MCD0125,0,1,0.082748904
EMW0772,0,1,0.137363834
PDH0716,0,1,0.122928253
MBJ0312,0,1,0.141515173
AJH0175,0,1,0.149292247
KBG0549,0,1,0.123842598
MPT0376,0,1,0.132544343
CQH0701,0,1,0.151955538
HDS0367,0,-1,-0.049930614
EGD0132,1,1,0.150220634
VTT0385,0,1,0.146673058
TSR0676,0,1,0.147383328
KCS0173,0,1,0.144191255
CCA0046,1,1,0.003813605
PMV0850,0,1,0.110759052
SGM0021,0,1,0.111644846
VSS0154,1,1,0.107787019
IKR0401,1,1,0.120570517
FTM0406,1,-1,-0.216234176
RAR0725,1,1,0.149834909
MLM0950,0,1,0.099998855
HPH0075,0,1,0.005937868
VMJ0546,0,1,0.08906755
OLW0689,0,1,0.108967948
HRL0540,0,1,0.058964159
BIS0247,0,1,0.147308144
PNL0301,1,1,0.151052972
ANM0123,0,1,0.087540463
CAS0507,0,-1,-0.02987658
JDC0030,0,1,0.118911101
NWT0098,1,1,0.151239746
PAD0773,0,1,0.05424649
BQS0525,0,1,0.150220634
BTR0403,0,1,0.122525011
DLM0051,0,1,0.02692218
AHM0410,0,1,0.143324334
CHM0821,0,1,0.113508474
JRG0207,1,-1,-0.176695858
AVM0947,0,1,-0.01245903
HSB0196,0,1,0.120978652
BRM0995,0,1,0.109861689
HRB0351,0,1,0.134938521
PMC0328,0,1,0.089503231
ILJ0526,0,1,0.130860761
DFH0188,0,1,0.024132724
SJO0209,0,1,0.141329299
NGC0058,0,1,0.119528736
EDB0714,1,1,0.145001157
HFB0347,0,1,0.110810242
TNM0961,1,1,0.140602308
CQW0652,1,1,0.120149171
HJS0072,0,1,0.121106203
XHW0498,1,1,0.14536088
DIB0081,0,1,0.076605206
BSS0369,1,1,-0.01034571
AAF0535,1,1,0.152083437
HDH0928,0,1,0.080863921
HXL0968,1,1,0.147197844
MOH0273,0,1,0.05471862
NMS0280,0,1,0.115700401
BBS0422,0,1,0.120952894
AOK0844,0,1,0.117548583
ESJ0670,0,1,0.004920908
KRL0501,1,1,0.150760539
MKW0441,0,1,0.139777655
BEH0615,0,1,0.150924693
JMD0520,0,1,0.086457859
GHH0288,0,1,0.114571377
NOB0181,0,1,0.116965681
CAA0612,0,1,0.116818183
BRB0355,0,1,0.150473584
RRC0553,0,1,0.053694587
TDS0984,0,1,0.008198263
LRR0148,0,1,0.144848029
CLB0774,0,1,0.039509219
JDF0593,0,1,0.11981355
CGB0637,0,1,0.068336516
BJM0111,0,1,0.02431616
KWE0082,0,1,0.117338233
JCR0172,0,1,0.141515173
ATE0869,0,1,0.15042015
IBS0836,0,1,0.116303605
